2016-03-01 00:03:00.000,5721,2016030161B5721,3683,5542      ,61B       ,INBOUND             ,40.40359497070310,-79.86261367797850,344,10,7046      ,Bell Ave at Jones Ave,19503     ,Baldridge Ave at Middle St
2016-03-01 00:03:00.000,10209,2016030171D10209,23883,6146      ,71D       ,INBOUND             ,40.44791580200200,-79.93643920898440,266,32,3145      ,Fifth Ave at Aiken Ave,1165      ,Fifth Ave opp Wilkins Ave
2016-03-01 00:03:00.000,10765,2016030171C10765,44224,5332      ,71C       ,OUTBOUND            ,40.44982061714960,-79.89178835112470,307,0,16118     ,Wilkinsburg Station stop D,19988     ,LAYOVER BRUSHTON TERMINAL
2016-03-01 00:04:00.000,10765,2016030171C10765,44224,5332      ,71C       ,OUTBOUND            ,40.44982061714960,-79.89178835112470,307,0,16118     ,Wilkinsburg Station stop D,19988     ,LAYOVER BRUSHTON TERMINAL
2016-03-01 00:04:00.000,7447,2016030161C7447,64084,5648      ,61C       ,INBOUND             ,40.44568648161710,-79.95317176536280,225,0,33        ,Fifth Ave at Tennyson Ave,34        ,Fifth Ave at Bigelow Blvd
2016-03-01 00:04:00.000,9131,2016030171A9131,2916,5936      ,71A       ,INBOUND             ,40.47492218017580,-79.92480468750000,198,0,8177      ,Negley Ave at Hampton St,8178      ,Negley Ave opp Wellesley Ave
2016-03-01 00:04:00.000,10767,2016030171A10767,34580,6057      ,71A       ,OUTBOUND            ,40.47905500000000,-79.91900166666670,204,0,3282      ,Euclid Ave at Bunkerhill St,3118      ,St Clair St at Bunkerhill Apts
2016-03-01 00:04:00.000,5721,2016030161B5721,4724,5542      ,61B       ,INBOUND             ,40.40563252392940,-79.86193578383500,354,13,7048      ,Middle St at Hawkins Ave,7049      ,Hawkins Ave at Rose St
2016-03-01 00:04:00.000,6836,2016030161A6836,21307,5646      ,61A       ,OUTBOUND            ,40.43775569858840,-79.93296107961170,144,47,15659     ,Forbes Ave at Schenley Dr,7124      ,Forbes Ave at Murdoch St
2016-03-01 00:04:00.000,10770,2016030171D10770,16700,6051      ,71D       ,OUTBOUND            ,40.44695663452150,-79.94853210449220,82,34,1174      ,Fifth Ave at Craig St (nearside),1175      ,Fifth Ave at Neville St
2016-03-01 00:04:00.000,6835,2016030161C6835,31093,5656      ,61C       ,OUTBOUND            ,40.42017503885120,-79.92841075016900,169,39,8526      ,Murray Ave at Loretta St,19994     ,Murray Ave at Hazelwood Ave
2016-03-01 00:04:00.000,6838,2016030161B6838,3807,6135      ,61B       ,OUTBOUND            ,40.43778498032510,-79.98812327665440,93,51,3243      ,Forbes Ave at Magee St,3244      ,Forbes Ave at Stevenson St
2016-03-01 00:04:00.000,10772,2016030171B10772,305,5455      ,71B       ,OUTBOUND            ,40.44046401977540,-79.99960327148440,125,24,20690     ,Fifth Ave at Wood St,20691     ,Fifth Ave at Smithfield St
2016-03-01 00:04:00.000,10385,20160301P110385,42197,3321      ,P1        ,INBOUND             ,40.45197677612300,-79.97861480712890,229,56,8163      ,Herron Station Stop C,1407      ,Penn Station Stop C
2016-03-01 00:04:00.000,8238,20160301P18238,49990,3333      ,P1        ,OUTBOUND            ,40.41531520778850,-79.87947431661320,185,0,16063     ,Swissvale Station Stop A,19872     ,LAYOVER EAST BUSWAY SWISSVALE TERMINAL
2016-03-01 00:04:00.000,9132,2016030171B9132,0,6047      ,71B       ,INBOUND             ,40.47887802124020,-79.91912841796880,187,0,3118      ,St Clair St at Bunkerhill Apts,3119      ,St Clair St at Callowhill St
2016-03-01 00:04:00.000,9129,2016030171A9129,33473,5339      ,71A       ,INBOUND             ,40.44215729657340,-79.99959923239320,292,16,3159      ,6th Ave at Wood St,20690     ,Fifth Ave at Wood St
2016-03-01 00:04:00.000,6831,2016030161C6831,73397,5649      ,61C       ,OUTBOUND            ,40.35251235961910,-79.86054992675780,267,0,17791     ,McKeesport Transportation Center Bay #2,NULL,NULL
2016-03-01 00:04:00.000,10769,2016030171C10769,19102,6056      ,71C       ,OUTBOUND            ,40.45247958256650,-79.94999284010670,68,0,2574      ,Centre Ave at Melwood Ave,2575      ,Centre Ave at Neville St
2016-03-01 00:04:00.000,3880,20160301G23880,29368,6026      ,G2        ,OUTBOUND            ,40.43406009674070,-80.06720528235800,174,45,18721     ,Crafton Station Stop A,18722     ,Idlewood Station Stop A
2016-03-01 00:04:00.000,10209,2016030171D10209,25627,6146      ,71D       ,INBOUND             ,40.44721211024690,-79.94261540004190,263,28,1167      ,Fifth Ave at Morewood Ave,1169      ,Fifth Ave at Neville St
